"Handle","Title","Body (HTML)","Vendor","Type","Tags","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","Google Shopping / MPN","Google Shopping / Age Group","Google Shopping / Gender","Google Shopping / Google Product Category","SEO Title","SEO Description","Google Shopping / AdWords Grouping","Google Shopping / AdWords Labels","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit","Variant Tax Code",
"blue-floral-triblock-hoody-blue-floral",,,,,,,,"M",,"BLUE FLORAL",,,"ASP28KT012-BL/FL-M",,"shopify",0,"deny","manual",49,,"TRUE","TRUE",888236568248,,,,,,,,,,,,,,,,,,,,,"lb",,
"blue-floral-triblock-hoody-blue-floral",,,,,,,,"L",,"BLUE FLORAL",,,"ASP28KT012-BL/FL-L",,"shopify",0,"deny","manual",49,,"TRUE","TRUE",888236568255,,,,,,,,,,,,,,,,,,,,,"lb",,
"blue-floral-triblock-hoody-blue-floral",,,,,,,,"XL",,"BLUE FLORAL",,,"ASP28KT012-BL/FL-XL",,"shopify",0,"deny","manual",49,,"TRUE","TRUE",888236568262,,,,,,,,,,,,,,,,,,,,,"lb",,
"blue-floral-triblock-hoody-blue-floral",,,,,,,,"2XL",,"BLUE FLORAL",,,"ASP28KT012-BL/FL-2XL",,"shopify",0,"deny","manual",49,,"TRUE","TRUE",888236568279,,,,,,,,,,,,,,,,,,,,,"lb",,
"blue-floral-triblock-hoody-blue-floral",,,,,,,,"3XL",,"BLUE FLORAL",,,"ASP28KT012-BL/FL-3XL",,"shopify",0,"deny","manual",49,,"TRUE","TRUE",888236568286,,,,,,,,,,,,,,,,,,,,,"lb",,
"blue-floral-anorak-blue-floral","BLUE FLORAL ANORAK","<p>BLUE FLORAL ANORAK</p>","Asphalt","JACKET","BLUE FLORAL ANORAK, JACKET","FALSE","Size","S","Color","BLUE FLORAL",,,"ASP28OW011-BL/FL-S",,"shopify",0,"deny","manual",60,,"TRUE","TRUE",888236568477,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"BLUE FLORAL ANORAK",,,"New",,,,,,,,"lb",,
"blue-floral-anorak-blue-floral",,,,,,,,"M",,"BLUE FLORAL",,,"ASP28OW011-BL/FL-M",,"shopify",0,"deny","manual",60,,"TRUE","TRUE",888236568484,,,,,,,,,,,,,,,,,,,,,"lb",,
"blue-floral-anorak-blue-floral",,,,,,,,"L",,"BLUE FLORAL",,,"ASP28OW011-BL/FL-L",,"shopify",0,"deny","manual",60,,"TRUE","TRUE",888236568491,,,,,,,,,,,,,,,,,,,,,"lb",,
"blue-floral-anorak-blue-floral",,,,,,,,"XL",,"BLUE FLORAL",,,"ASP28OW011-BL/FL-XL",,"shopify",0,"deny","manual",60,,"TRUE","TRUE",888236568507,,,,,,,,,,,,,,,,,,,,,"lb",,
"blue-floral-anorak-blue-floral",,,,,,,,"2XL",,"BLUE FLORAL",,,"ASP28OW011-BL/FL-2XL",,"shopify",0,"deny","manual",60,,"TRUE","TRUE",888236568514,,,,,,,,,,,,,,,,,,,,,"lb",,
"blue-floral-anorak-blue-floral",,,,,,,,"3XL",,"BLUE FLORAL",,,"ASP28OW011-BL/FL-3XL",,"shopify",0,"deny","manual",60,,"TRUE","TRUE",888236568521,,,,,,,,,,,,,,,,,,,,,"lb",,
"flower-power-ls-tee-tiger-camo","FLOWER POWER LS TEE","<p>FLOWER POWER LS TEE</p>","Asphalt","LS TEE","FLOWER POWER LS TEE, LS TEE","FALSE","Size","S","Color","TIGER CAMO",,,"ASP18LS88-TI/CM-S",,"shopify",0,"deny","manual",30,,"TRUE","TRUE",888236567630,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"FLOWER POWER LS TEE",,,"New",,,,,,,,"lb",,
"flower-power-ls-tee-tiger-camo",,,,,,,,"M",,"TIGER CAMO",,,"ASP18LS88-TI/CM-M",,"shopify",0,"deny","manual",30,,"TRUE","TRUE",888236567647,,,,,,,,,,,,,,,,,,,,,"lb",,
"flower-power-ls-tee-tiger-camo",,,,,,,,"L",,"TIGER CAMO",,,"ASP18LS88-TI/CM-L",,"shopify",0,"deny","manual",30,,"TRUE","TRUE",888236567654,,,,,,,,,,,,,,,,,,,,,"lb",,
"flower-power-ls-tee-tiger-camo",,,,,,,,"XL",,"TIGER CAMO",,,"ASP18LS88-TI/CM-XL",,"shopify",0,"deny","manual",30,,"TRUE","TRUE",888236567661,,,,,,,,,,,,,,,,,,,,,"lb",,
"flower-power-ls-tee-tiger-camo",,,,,,,,"2XL",,"TIGER CAMO",,,"ASP18LS88-TI/CM-2XL",,"shopify",0,"deny","manual",30,,"TRUE","TRUE",888236567678,,,,,,,,,,,,,,,,,,,,,"lb",,
"flower-power-ls-tee-tiger-camo",,,,,,,,"3XL",,"TIGER CAMO",,,"ASP18LS88-TI/CM-3XL",,"shopify",0,"deny","manual",30,,"TRUE","TRUE",888236567685,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-rose-tee-black","TIGER ROSE TEE","<p>TIGER ROSE TEE</p>","Asphalt","TEE","TEE, TIGER ROSE TEE","FALSE","Size","S","Color","BLACK",,,"ASP18SS82-BLK-S",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236567937,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"TIGER ROSE TEE",,,"New",,,,,,,,"lb",,
"tiger-rose-tee-black",,,,,,,,"M",,"BLACK",,,"ASP18SS82-BLK-M",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236567944,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-rose-tee-black",,,,,,,,"L",,"BLACK",,,"ASP18SS82-BLK-L",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236567951,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-rose-tee-black",,,,,,,,"XL",,"BLACK",,,"ASP18SS82-BLK-XL",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236567968,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-rose-tee-black",,,,,,,,"2XL",,"BLACK",,,"ASP18SS82-BLK-2XL",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236567975,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-rose-tee-black",,,,,,,,"3XL",,"BLACK",,,"ASP18SS82-BLK-3XL",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236567982,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-rose-tee-tiger-camo","TIGER ROSE TEE","<p>TIGER ROSE TEE</p>","Asphalt","TEE","TEE, TIGER ROSE TEE","FALSE","Size","S","Color","TIGER CAMO",,,"ASP18SS82-TI/CM-S",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236567999,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"TIGER ROSE TEE",,,"New",,,,,,,,"lb",,
"tiger-rose-tee-tiger-camo",,,,,,,,"M",,"TIGER CAMO",,,"ASP18SS82-TI/CM-M",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236568002,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-rose-tee-tiger-camo",,,,,,,,"L",,"TIGER CAMO",,,"ASP18SS82-TI/CM-L",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236568019,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-rose-tee-tiger-camo",,,,,,,,"XL",,"TIGER CAMO",,,"ASP18SS82-TI/CM-XL",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236568026,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-rose-tee-tiger-camo",,,,,,,,"2XL",,"TIGER CAMO",,,"ASP18SS82-TI/CM-2XL",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236568033,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-rose-tee-tiger-camo",,,,,,,,"3XL",,"TIGER CAMO",,,"ASP18SS82-TI/CM-3XL",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236568040,,,,,,,,,,,,,,,,,,,,,"lb",,
"stencil-font-tee-black","STENCIL FONT TEE","<p>STENCIL FONT TEE</p>","Asphalt","TEE","STENCIL FONT TEE, TEE","FALSE","Size","S","Color","BLACK",,,"ASP18SS76-BLK-S",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236567814,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"STENCIL FONT TEE",,,"New",,,,,,,,"lb",,
"stencil-font-tee-black",,,,,,,,"M",,"BLACK",,,"ASP18SS76-BLK-M",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236567821,,,,,,,,,,,,,,,,,,,,,"lb",,
"stencil-font-tee-black",,,,,,,,"L",,"BLACK",,,"ASP18SS76-BLK-L",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236567838,,,,,,,,,,,,,,,,,,,,,"lb",,
"stencil-font-tee-black",,,,,,,,"XL",,"BLACK",,,"ASP18SS76-BLK-XL",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236567845,,,,,,,,,,,,,,,,,,,,,"lb",,
"stencil-font-tee-black",,,,,,,,"2XL",,"BLACK",,,"ASP18SS76-BLK-2XL",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236567852,,,,,,,,,,,,,,,,,,,,,"lb",,
"stencil-font-tee-black",,,,,,,,"3XL",,"BLACK",,,"ASP18SS76-BLK-3XL",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236567869,,,,,,,,,,,,,,,,,,,,,"lb",,
"stencil-font-tee-tiger-camo","STENCIL FONT TEE","<p>STENCIL FONT TEE</p>","Asphalt","TEE","STENCIL FONT TEE, TEE","FALSE","Size","S","Color","TIGER CAMO",,,"ASP18SS76-TI/CM-S",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236567876,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"STENCIL FONT TEE",,,"New",,,,,,,,"lb",,
"stencil-font-tee-tiger-camo",,,,,,,,"M",,"TIGER CAMO",,,"ASP18SS76-TI/CM-M",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236567883,,,,,,,,,,,,,,,,,,,,,"lb",,
"stencil-font-tee-tiger-camo",,,,,,,,"L",,"TIGER CAMO",,,"ASP18SS76-TI/CM-L",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236567890,,,,,,,,,,,,,,,,,,,,,"lb",,
"stencil-font-tee-tiger-camo",,,,,,,,"XL",,"TIGER CAMO",,,"ASP18SS76-TI/CM-XL",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236567906,,,,,,,,,,,,,,,,,,,,,"lb",,
"stencil-font-tee-tiger-camo",,,,,,,,"2XL",,"TIGER CAMO",,,"ASP18SS76-TI/CM-2XL",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236567913,,,,,,,,,,,,,,,,,,,,,"lb",,
"stencil-font-tee-tiger-camo",,,,,,,,"3XL",,"TIGER CAMO",,,"ASP18SS76-TI/CM-3XL",,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236567920,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-nylon-cargo-short-black","TIGER NYLON CARGO SHORT","<p>TIGER NYLON CARGO SHORT</p>","Asphalt","SHORTS","SHORTS, TIGER NYLON CARGO SHORT","FALSE","Size","S","Color","BLACK",,,"ASP18WB031-BLK-S",,"shopify",0,"deny","manual",45,,"TRUE","TRUE",888236568118,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"TIGER NYLON CARGO SHORT",,,"New",,,,,,,,"lb",,
"tiger-nylon-cargo-short-black",,,,,,,,"M",,"BLACK",,,"ASP18WB031-BLK-M",,"shopify",0,"deny","manual",45,,"TRUE","TRUE",888236568125,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-nylon-cargo-short-black",,,,,,,,"L",,"BLACK",,,"ASP18WB031-BLK-L",,"shopify",0,"deny","manual",45,,"TRUE","TRUE",888236568132,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-nylon-cargo-short-black",,,,,,,,"XL",,"BLACK",,,"ASP18WB031-BLK-XL",,"shopify",0,"deny","manual",45,,"TRUE","TRUE",888236568149,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-nylon-cargo-short-black",,,,,,,,"2XL",,"BLACK",,,"ASP18WB031-BLK-2XL",,"shopify",0,"deny","manual",45,,"TRUE","TRUE",888236568156,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-nylon-cargo-short-black",,,,,,,,"3XL",,"BLACK",,,"ASP18WB031-BLK-3XL",,"shopify",0,"deny","manual",45,,"TRUE","TRUE",888236568163,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-camo-cargo-short-tiger-camo","TIGER CAMO CARGO SHORT","<p>TIGER CAMO CARGO SHORT</p>","Asphalt","SHORTS","SHORTS, TIGER CAMO CARGO SHORT","FALSE","Size","S","Color","TIGER CAMO",,,"ASP18KB029-TI/CM-S",,"shopify",0,"deny","manual",45,,"TRUE","TRUE",888236567210,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"TIGER CAMO CARGO SHORT",,,"New",,,,,,,,"lb",,
"tiger-camo-cargo-short-tiger-camo",,,,,,,,"M",,"TIGER CAMO",,,"ASP18KB029-TI/CM-M",,"shopify",0,"deny","manual",45,,"TRUE","TRUE",888236567227,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-camo-cargo-short-tiger-camo",,,,,,,,"L",,"TIGER CAMO",,,"ASP18KB029-TI/CM-L",,"shopify",0,"deny","manual",45,,"TRUE","TRUE",888236567234,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-camo-cargo-short-tiger-camo",,,,,,,,"XL",,"TIGER CAMO",,,"ASP18KB029-TI/CM-XL",,"shopify",0,"deny","manual",45,,"TRUE","TRUE",888236567241,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-camo-cargo-short-tiger-camo",,,,,,,,"2XL",,"TIGER CAMO",,,"ASP18KB029-TI/CM-2XL",,"shopify",0,"deny","manual",45,,"TRUE","TRUE",888236567258,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-camo-cargo-short-tiger-camo",,,,,,,,"3XL",,"TIGER CAMO",,,"ASP18KB029-TI/CM-3XL",,"shopify",0,"deny","manual",45,,"TRUE","TRUE",888236567265,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-camo-pant-tiger-camo","TIGER CAMO PANT","<p>TIGER CAMO PANT</p>","Asphalt","JOGGER","JOGGER, TIGER CAMO PANT","FALSE","Size","S","Color","TIGER CAMO",,,"ASP18KB010-TI/CM-S",,"shopify",0,"deny","manual",50,,"TRUE","TRUE",888236567159,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"TIGER CAMO PANT",,,"New",,,,,,,,"lb",,
"tiger-camo-pant-tiger-camo",,,,,,,,"M",,"TIGER CAMO",,,"ASP18KB010-TI/CM-M",,"shopify",0,"deny","manual",50,,"TRUE","TRUE",888236567166,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-camo-pant-tiger-camo",,,,,,,,"L",,"TIGER CAMO",,,"ASP18KB010-TI/CM-L",,"shopify",0,"deny","manual",50,,"TRUE","TRUE",888236567173,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-camo-pant-tiger-camo",,,,,,,,"XL",,"TIGER CAMO",,,"ASP18KB010-TI/CM-XL",,"shopify",0,"deny","manual",50,,"TRUE","TRUE",888236567180,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-camo-pant-tiger-camo",,,,,,,,"2XL",,"TIGER CAMO",,,"ASP18KB010-TI/CM-2XL",,"shopify",0,"deny","manual",50,,"TRUE","TRUE",888236567197,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-camo-pant-tiger-camo",,,,,,,,"3XL",,"TIGER CAMO",,,"ASP18KB010-TI/CM-3XL",,"shopify",0,"deny","manual",50,,"TRUE","TRUE",888236567203,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-nylon-pant-black","TIGER NYLON PANT","<p>TIGER NYLON PANT</p>","Asphalt","JOGGER","JOGGER, TIGER NYLON PANT","FALSE","Size","S","Color","BLACK",,,"ASP18WB009-BLK-S",,"shopify",0,"deny","manual",50,,"TRUE","TRUE",888236568057,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"TIGER NYLON PANT",,,"New",,,,,,,,"lb",,
"tiger-nylon-pant-black",,,,,,,,"M",,"BLACK",,,"ASP18WB009-BLK-M",,"shopify",0,"deny","manual",50,,"TRUE","TRUE",888236568064,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-nylon-pant-black",,,,,,,,"L",,"BLACK",,,"ASP18WB009-BLK-L",,"shopify",0,"deny","manual",50,,"TRUE","TRUE",888236568071,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-nylon-pant-black",,,,,,,,"XL",,"BLACK",,,"ASP18WB009-BLK-XL",,"shopify",0,"deny","manual",50,,"TRUE","TRUE",888236568088,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-nylon-pant-black",,,,,,,,"2XL",,"BLACK",,,"ASP18WB009-BLK-2XL",,"shopify",0,"deny","manual",50,,"TRUE","TRUE",888236568095,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-nylon-pant-black",,,,,,,,"3XL",,"BLACK",,,"ASP18WB009-BLK-3XL",,"shopify",0,"deny","manual",50,,"TRUE","TRUE",888236568101,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-l-s-crew-camo-black","TIGER L/S CREW","<p>TIGER L/S CREW</p>","Asphalt","LS TEE","LS TEE, TIGER L/S CREW","FALSE","Size","S","Color","CAMO/BLACK",,,"ASP18KT008-CM/B-S",,"shopify",0,"deny","manual",49,,"TRUE","TRUE",888236567579,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"TIGER L/S CREW",,,"New",,,,,,,,"lb",,
"tiger-l-s-crew-camo-black",,,,,,,,"M",,"CAMO/BLACK",,,"ASP18KT008-CM/B-M",,"shopify",0,"deny","manual",49,,"TRUE","TRUE",888236567586,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-l-s-crew-camo-black",,,,,,,,"L",,"CAMO/BLACK",,,"ASP18KT008-CM/B-L",,"shopify",0,"deny","manual",49,,"TRUE","TRUE",888236567593,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-l-s-crew-camo-black",,,,,,,,"XL",,"CAMO/BLACK",,,"ASP18KT008-CM/B-XL",,"shopify",0,"deny","manual",49,,"TRUE","TRUE",888236567609,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-l-s-crew-camo-black",,,,,,,,"2XL",,"CAMO/BLACK",,,"ASP18KT008-CM/B-2XL",,"shopify",0,"deny","manual",49,,"TRUE","TRUE",888236567616,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-l-s-crew-camo-black",,,,,,,,"3XL",,"CAMO/BLACK",,,"ASP18KT008-CM/B-3XL",,"shopify",0,"deny","manual",49,,"TRUE","TRUE",888236567623,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-baseball-shirt-tiger-camo","TIGER BASEBALL SHIRT","<p>TIGER BASEBALL SHIRT</p>","Asphalt","SHIRT","SHIRT, TIGER BASEBALL SHIRT","FALSE","Size","S","Color","TIGER CAMO",,,"ASP18KT007-TI/CM-S",,"shopify",0,"deny","manual",40,,"TRUE","TRUE",888236567517,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"TIGER BASEBALL SHIRT",,,"New",,,,,,,,"lb",,
"tiger-baseball-shirt-tiger-camo",,,,,,,,"M",,"TIGER CAMO",,,"ASP18KT007-TI/CM-M",,"shopify",0,"deny","manual",40,,"TRUE","TRUE",888236567524,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-baseball-shirt-tiger-camo",,,,,,,,"L",,"TIGER CAMO",,,"ASP18KT007-TI/CM-L",,"shopify",0,"deny","manual",40,,"TRUE","TRUE",888236567531,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-baseball-shirt-tiger-camo",,,,,,,,"XL",,"TIGER CAMO",,,"ASP18KT007-TI/CM-XL",,"shopify",0,"deny","manual",40,,"TRUE","TRUE",888236567548,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-baseball-shirt-tiger-camo",,,,,,,,"2XL",,"TIGER CAMO",,,"ASP18KT007-TI/CM-2XL",,"shopify",0,"deny","manual",40,,"TRUE","TRUE",888236567555,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-baseball-shirt-tiger-camo",,,,,,,,"3XL",,"TIGER CAMO",,,"ASP18KT007-TI/CM-3XL",,"shopify",0,"deny","manual",40,,"TRUE","TRUE",888236567562,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-tri-block-tee-camo-black","TIGER TRI-BLOCK TEE","<p>TIGER TRI-BLOCK TEE</p>","Asphalt","TEE","TEE, TIGER TRI-BLOCK TEE","FALSE","Size","S","Color","CAMO/BLACK",,,"ASP18KT006-CM/B-S",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236567456,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"TIGER TRI-BLOCK TEE",,,"New",,,,,,,,"lb",,
"tiger-tri-block-tee-camo-black",,,,,,,,"M",,"CAMO/BLACK",,,"ASP18KT006-CM/B-M",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236567463,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-tri-block-tee-camo-black",,,,,,,,"L",,"CAMO/BLACK",,,"ASP18KT006-CM/B-L",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236567470,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-tri-block-tee-camo-black",,,,,,,,"XL",,"CAMO/BLACK",,,"ASP18KT006-CM/B-XL",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236567487,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-tri-block-tee-camo-black",,,,,,,,"2XL",,"CAMO/BLACK",,,"ASP18KT006-CM/B-2XL",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236567494,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-tri-block-tee-camo-black",,,,,,,,"3XL",,"CAMO/BLACK",,,"ASP18KT006-CM/B-3XL",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236567500,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-camo-tee-tiger-camo","TIGER CAMO TEE","<p>TIGER CAMO TEE</p>","Asphalt","TEE","TEE, TIGER CAMO TEE","FALSE","Size","S","Color","TIGER CAMO",,,"ASP18KT005-TI/CM-S",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236567395,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"TIGER CAMO TEE",,,"New",,,,,,,,"lb",,
"tiger-camo-tee-tiger-camo",,,,,,,,"M",,"TIGER CAMO",,,"ASP18KT005-TI/CM-M",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236567401,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-camo-tee-tiger-camo",,,,,,,,"L",,"TIGER CAMO",,,"ASP18KT005-TI/CM-L",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236567418,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-camo-tee-tiger-camo",,,,,,,,"XL",,"TIGER CAMO",,,"ASP18KT005-TI/CM-XL",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236567425,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-camo-tee-tiger-camo",,,,,,,,"2XL",,"TIGER CAMO",,,"ASP18KT005-TI/CM-2XL",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236567432,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-camo-tee-tiger-camo",,,,,,,,"3XL",,"TIGER CAMO",,,"ASP18KT005-TI/CM-3XL",,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236567449,,,,,,,,,,,,,,,,,,,,,"lb",,
"tri-block-tiger-camo-hoody-camo-black","TRI BLOCK TIGER CAMO HOODY","<p>TRI BLOCK TIGER CAMO HOODY</p>","Asphalt","HOODIE","HOODIE, TRI BLOCK TIGER CAMO HOODY","FALSE","Size","S","Color","CAMO/BLACK",,,"ASP18KT004-CM/B-S",,"shopify",0,"deny","manual",60,,"TRUE","TRUE",888236567333,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"TRI BLOCK TIGER CAMO HOODY",,,"New",,,,,,,,"lb",,
"tri-block-tiger-camo-hoody-camo-black",,,,,,,,"M",,"CAMO/BLACK",,,"ASP18KT004-CM/B-M",,"shopify",0,"deny","manual",60,,"TRUE","TRUE",888236567340,,,,,,,,,,,,,,,,,,,,,"lb",,
"tri-block-tiger-camo-hoody-camo-black",,,,,,,,"L",,"CAMO/BLACK",,,"ASP18KT004-CM/B-L",,"shopify",0,"deny","manual",60,,"TRUE","TRUE",888236567357,,,,,,,,,,,,,,,,,,,,,"lb",,
"tri-block-tiger-camo-hoody-camo-black",,,,,,,,"XL",,"CAMO/BLACK",,,"ASP18KT004-CM/B-XL",,"shopify",0,"deny","manual",60,,"TRUE","TRUE",888236567364,,,,,,,,,,,,,,,,,,,,,"lb",,
"tri-block-tiger-camo-hoody-camo-black",,,,,,,,"2XL",,"CAMO/BLACK",,,"ASP18KT004-CM/B-2XL",,"shopify",0,"deny","manual",60,,"TRUE","TRUE",888236567371,,,,,,,,,,,,,,,,,,,,,"lb",,
"tri-block-tiger-camo-hoody-camo-black",,,,,,,,"3XL",,"CAMO/BLACK",,,"ASP18KT004-CM/B-3XL",,"shopify",0,"deny","manual",60,,"TRUE","TRUE",888236567388,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-camo-hoody-tiger-camo","TIGER CAMO HOODY","<p>TIGER CAMO HOODY</p>","Asphalt","HOODIE","HOODIE, TIGER CAMO HOODY","FALSE","Size","S","Color","TIGER CAMO",,,"ASP18KT003-TI/CM-S",,"shopify",0,"deny","manual",65,,"TRUE","TRUE",888236567272,,,,"FALSE",,"Adult","Female","Apparel & Accessories",,"TIGER CAMO HOODY",,,"New",,,,,,,,"lb",,
"tiger-camo-hoody-tiger-camo",,,,,,,,"M",,"TIGER CAMO",,,"ASP18KT003-TI/CM-M",,"shopify",0,"deny","manual",65,,"TRUE","TRUE",888236567289,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-camo-hoody-tiger-camo",,,,,,,,"L",,"TIGER CAMO",,,"ASP18KT003-TI/CM-L",,"shopify",0,"deny","manual",65,,"TRUE","TRUE",888236567296,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-camo-hoody-tiger-camo",,,,,,,,"XL",,"TIGER CAMO",,,"ASP18KT003-TI/CM-XL",,"shopify",0,"deny","manual",65,,"TRUE","TRUE",888236567302,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-camo-hoody-tiger-camo",,,,,,,,"2XL",,"TIGER CAMO",,,"ASP18KT003-TI/CM-2XL",,"shopify",0,"deny","manual",65,,"TRUE","TRUE",888236567319,,,,,,,,,,,,,,,,,,,,,"lb",,
"tiger-camo-hoody-tiger-camo",,,,,,,,"3XL",,"TIGER CAMO",,,"ASP18KT003-TI/CM-3XL",,"shopify",0,"deny","manual",65,,"TRUE","TRUE",888236567326,,,,,,,,,,,,,,,,,,,,,"lb",,
