"Variant SKU","Title","Body (HTML)","Option1 Name","Option1 Value","Variant Grams","Variant Inventory Qty","Variant Price","Image Src","Image Position","Variant Weight Unit"
"tc1609012_black","Team Cozy Logo Hoodie - Black","<p>Fabric: 50% Cotton 50% Polyester<br>Details: Printed TC��box logo on back</p>
<p>��</p>
<p>//*tab*//</p>
<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""260"">
<tbody>
<tr height=""15"">
<td class=""xl63"" height=""15"" width=""65"">Size</td>
<td class=""xl63"" width=""65"">Body Length</td>
<td class=""xl63"" width=""65"">Sleeve Length</td>
<td class=""xl63"" width=""65"">Chest Width</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">S</td>
<td align=""right"">27</td>
<td class=""xl64"" align=""right"">26</td>
<td align=""right"">20</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">M</td>
<td align=""right"">28</td>
<td class=""xl64"" align=""right"">26 3/4</td>
<td align=""right"">22</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">L</td>
<td align=""right"">29</td>
<td align=""right"">27 1/4</td>
<td align=""right"">24</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">XL</td>
<td align=""right"">30</td>
<td class=""xl64"" align=""right"">28 1/4</td>
<td align=""right"">26<br><br>
</td>
</tr>
</tbody>
</table>","Size","S",726,0,68,"https://cdn.shopify.com/s/files/1/0865/3202/products/TCLH.png?v=1488937160",1,"lb"
"tc1609012_black",,,,"M",726,0,68,,,"lb"
"tc1609012_black",,,,"L",726,3,68,,,"lb"
"tc1609012_black",,,,"XL",726,0,68,,,"lb"
"tc1609012_black",,,,"XXL",726,0,68,,,"lb"
"tc1605015_black","Odalis - Black","<p>Fabric:��97% Cotton 3% Spandex (Outside Jacket)��100% Polyester quilting fabric (Inside Jacket)<br><br> Details: <span>Monkeytime Japan x Team Cozy 2-in-1 fishtail/quilted bomber jacket</span></p>
<meta charset=""utf-8"">
<p>//*tab*//</p>
<table width=""270"">
<tbody>
<tr>
<td style=""text-align: center;"" width=""65"">Size</td>
<td style=""text-align: center;"" width=""65"">Body Length</td>
<td style=""text-align: center;"" width=""75"">Sleeve Length</td>
<td style=""text-align: center;"" width=""65"">Chest Width</td>
</tr>
<tr>
<td style=""text-align: center;"">S</td>
<td style=""text-align: center;"">42</td>
<td style=""text-align: center;"">24 1/2</td>
<td style=""text-align: center;"">25 1/8</td>
</tr>
<tr>
<td style=""text-align: center;"">M</td>
<td style=""text-align: center;"">43</td>
<td style=""text-align: center;"">25</td>
<td style=""text-align: center;"">26 1/8</td>
</tr>
<tr>
<td style=""text-align: center;"">L</td>
<td style=""text-align: center;"">44</td>
<td style=""text-align: center;"">25 1/2</td>
<td style=""text-align: center;"">26 1/8</td>
</tr>
<tr>
<td style=""text-align: center;"">XL</td>
<td style=""text-align: center;"">45</td>
<td style=""text-align: center;"">26</td>
<td style=""text-align: center;"">27 1/8</td>
</tr>
<tr>
<td style=""text-align: center;""></td>
<td style=""text-align: center;""></td>
<td style=""text-align: center;""></td>
<td style=""text-align: center;""></td>
</tr>
</tbody>
</table>
<p>��</p>","Size","S",720,0,349,"https://cdn.shopify.com/s/files/1/0865/3202/products/Odalis_Outer_Back.jpg?v=1481759136",1,"lb"
"tc1605015_black",,,,"M",720,7,349,"https://cdn.shopify.com/s/files/1/0865/3202/products/Odalis_Outer_Front.jpg?v=1481759136",2,"lb"
"tc1605015_black",,,,"L",720,1,349,"https://cdn.shopify.com/s/files/1/0865/3202/products/MG_9115.jpg?v=1481759136",3,"lb"
"tc1605015_black",,,,"XL",720,6,349,,,"lb"
"tc1603017_white","Jabari - Silas - White","<p>Fabric: 60% Cotton 40% Polyester<br>Details:��Monkeytime Japan x Team Cozy raw edge long sleeve tee with photograph shot by @Bludshot on back</p>
<div></div>
��
<p>//*tab*//</p>
<table width=""270"">
<tbody>
<tr>
<td style=""text-align: center;"" width=""65"">Size</td>
<td style=""text-align: center;"" width=""65"">Body Length</td>
<td style=""text-align: center;"" width=""75"">Sleeve Length</td>
<td style=""text-align: center;"" width=""65"">Chest Width</td>
</tr>
<tr>
<td style=""text-align: center;"">S</td>
<td style=""text-align: center;"">29</td>
<td style=""text-align: center;"">25 1/2</td>
<td style=""text-align: center;"">20</td>
</tr>
<tr>
<td style=""text-align: center;"">M</td>
<td style=""text-align: center;"">30</td>
<td style=""text-align: center;"">26</td>
<td style=""text-align: center;"">22</td>
</tr>
<tr>
<td style=""text-align: center;"">L</td>
<td style=""text-align: center;"">31</td>
<td style=""text-align: center;"">26 1/2</td>
<td style=""text-align: center;"">24</td>
</tr>
<tr>
<td style=""text-align: center;"">XL</td>
<td style=""text-align: center;"">32</td>
<td style=""text-align: center;"">27</td>
<td style=""text-align: center;"">26</td>
</tr>
<tr>
<td style=""text-align: center;"">XXL</td>
<td style=""text-align: center;"">33</td>
<td style=""text-align: center;"">27 1/4</td>
<td style=""text-align: center;"">28</td>
</tr>
</tbody>
</table>
<p>��</p>","Size","S",272,5,56,"https://cdn.shopify.com/s/files/1/0865/3202/products/tcxMT_2048x2048_0753ccad-9701-447e-affd-c5b108abde72.jpg?v=1489797187",1,"lb"
"tc1603017_white",,,,"M",272,22,56,"https://cdn.shopify.com/s/files/1/0865/3202/products/MG_9183.jpg?v=1489797187",2,"lb"
"tc1603017_white",,,,"L",272,4,56,,,"lb"
"tc1603017_white",,,,"XL",272,14,56,,,"lb"
"tc1603017_white",,,,"XXL",272,0,56,,,"lb"
"tc1603017_black","Jabari - Silas - Black","<p>Fabric: 60% Cotton 40% Polyester<br>Details: <span>Monkeytime Japan x Team Cozy raw edge long sleeve tee with photograph shot by @Bludshot on back</span></p>
<p>��//*tab*//</p>
<table width=""270"">
<tbody>
<tr>
<td style=""text-align: center;"" width=""65"">Size</td>
<td style=""text-align: center;"" width=""65"">Body Length</td>
<td style=""text-align: center;"" width=""75"">Sleeve Length</td>
<td style=""text-align: center;"" width=""65"">Chest Width</td>
</tr>
<tr>
<td style=""text-align: center;"">S</td>
<td style=""text-align: center;"">29</td>
<td style=""text-align: center;"">25 1/2</td>
<td style=""text-align: center;"">20</td>
</tr>
<tr>
<td style=""text-align: center;"">M</td>
<td style=""text-align: center;"">30</td>
<td style=""text-align: center;"">26</td>
<td style=""text-align: center;"">22</td>
</tr>
<tr>
<td style=""text-align: center;"">L</td>
<td style=""text-align: center;"">31</td>
<td style=""text-align: center;"">26 1/2</td>
<td style=""text-align: center;"">24</td>
</tr>
<tr>
<td style=""text-align: center;"">XL</td>
<td style=""text-align: center;"">32</td>
<td style=""text-align: center;"">27</td>
<td style=""text-align: center;"">26</td>
</tr>
<tr>
<td style=""text-align: center;"">XXL</td>
<td style=""text-align: center;"">33</td>
<td style=""text-align: center;"">27 1/4</td>
<td style=""text-align: center;"">28</td>
</tr>
</tbody>
</table>
<p>��</p>","Size","S",270,2,56,"https://cdn.shopify.com/s/files/1/0865/3202/products/MG_9181_bd41ead3-f9cd-4e60-9b30-7f230e92c3a9.jpg?v=1489796442",1,"lb"
"tc1603017_black",,,,"M",270,10,56,"https://cdn.shopify.com/s/files/1/0865/3202/products/MG_9166_4b99ce78-4acc-4492-a8fc-9162dc5daf0d.jpg?v=1489796442",2,"lb"
"tc1603017_black",,,,"L",270,3,56,,,"lb"
"tc1603017_black",,,,"XL",270,7,56,,,"lb"
"tc1603017_black",,,,"XXL",272,0,56,,,"lb"
"tc1603017_white","Jabari - Taku - White","<p>Fabric: 60% Cotton 40% Polyester<br>Details: <span>Monkeytime Japan x Team Cozy raw edge long sleeve tee with photograph shot by @Takubeats on back</span></p>
<p>//*tab*//</p>
<table width=""270"">
<tbody>
<tr>
<td style=""text-align: center;"" width=""65"">Size</td>
<td style=""text-align: center;"" width=""65"">Body Length</td>
<td style=""text-align: center;"" width=""75"">Sleeve Length</td>
<td style=""text-align: center;"" width=""65"">Chest Width</td>
</tr>
<tr>
<td style=""text-align: center;"">S</td>
<td style=""text-align: center;"">29</td>
<td style=""text-align: center;"">25 1/2</td>
<td style=""text-align: center;"">20</td>
</tr>
<tr>
<td style=""text-align: center;"">M</td>
<td style=""text-align: center;"">30</td>
<td style=""text-align: center;"">26</td>
<td style=""text-align: center;"">22</td>
</tr>
<tr>
<td style=""text-align: center;"">L</td>
<td style=""text-align: center;"">31</td>
<td style=""text-align: center;"">26 1/2</td>
<td style=""text-align: center;"">24</td>
</tr>
<tr>
<td style=""text-align: center;"">XL</td>
<td style=""text-align: center;"">32</td>
<td style=""text-align: center;"">27</td>
<td style=""text-align: center;"">26</td>
</tr>
<tr>
<td style=""text-align: center;"">XXL</td>
<td style=""text-align: center;"">33</td>
<td style=""text-align: center;"">27 1/4</td>
<td style=""text-align: center;"">28</td>
</tr>
</tbody>
</table>
<p>��</p>","Size","S",270,12,56,"https://cdn.shopify.com/s/files/1/0865/3202/products/MG_9184.jpg?v=1489796906",1,"lb"
"tc1603017_white",,,,"M",270,23,56,"https://cdn.shopify.com/s/files/1/0865/3202/products/MG_9183_09706298-648b-4260-9d01-11895cf71fb2.jpg?v=1489796906",2,"lb"
"tc1603017_white",,,,"L",270,10,56,,,"lb"
"tc1603017_white",,,,"XL",270,16,56,,,"lb"
"tc1603017_white",,,,"XXL",272,0,56,,,"lb"
"tc1603017_black","Jabari - Taku - Black","<p>Fabric: 60% Cotton 40% Polyester<br>Details: <span>Monkeytime Japan x Team Cozy raw edge long sleeve tee with photograph shot by @Takubeats on back</span></p>
<p>//*tab*//</p>
<table width=""270"">
<tbody>
<tr>
<td style=""text-align: center;"" width=""65"">Size</td>
<td style=""text-align: center;"" width=""65"">Body Length</td>
<td style=""text-align: center;"" width=""75"">Sleeve Length</td>
<td style=""text-align: center;"" width=""65"">Chest Width</td>
</tr>
<tr>
<td style=""text-align: center;"">S</td>
<td style=""text-align: center;"">29</td>
<td style=""text-align: center;"">25 1/2</td>
<td style=""text-align: center;"">20</td>
</tr>
<tr>
<td style=""text-align: center;"">M</td>
<td style=""text-align: center;"">30</td>
<td style=""text-align: center;"">26</td>
<td style=""text-align: center;"">22</td>
</tr>
<tr>
<td style=""text-align: center;"">L</td>
<td style=""text-align: center;"">31</td>
<td style=""text-align: center;"">26 1/2</td>
<td style=""text-align: center;"">24</td>
</tr>
<tr>
<td style=""text-align: center;"">XL</td>
<td style=""text-align: center;"">32</td>
<td style=""text-align: center;"">27</td>
<td style=""text-align: center;"">26</td>
</tr>
<tr>
<td style=""text-align: center;"">XXL</td>
<td style=""text-align: center;"">33</td>
<td style=""text-align: center;"">27 1/4</td>
<td style=""text-align: center;"">28</td>
</tr>
</tbody>
</table>
<p>��</p>
<p>��</p>","Size","S",270,9,56,"https://cdn.shopify.com/s/files/1/0865/3202/products/MG_9171.jpg?v=1489796987",1,"lb"
"tc1603017_black",,,,"M",270,6,56,"https://cdn.shopify.com/s/files/1/0865/3202/products/MG_9166.jpg?v=1489796987",2,"lb"
"tc1603017_black",,,,"L",270,5,56,,,"lb"
"tc1603017_black",,,,"XL",270,5,56,,,"lb"
"tc1603017_black",,,,"XXL",272,0,56,,,"lb"
"tc1608008_boxlogo","TC Box Logo Sock - Black","<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div link=""blue"" vlink=""purple"" class="""" lang=""EN-US"">
<div class=""WordSection1"">
<div class="""">
<div class="""">Fabric: 37% Merino Wool��/ 37% Acrylic��/ 22% Nylon / 4% Lycra��</div>
<div class="""">Details:��TC Logo Ankle Hit</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>","Title","Default Title",318,108,12,"https://cdn.shopify.com/s/files/1/0865/3202/products/TCWoolSock.jpg?v=1493914672",1,"lb"
"tc1608008_jacquard","TC Jacquard Sock - Black","<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div link=""blue"" vlink=""purple"" class="""" lang=""EN-US"">
<div class=""WordSection1"">
<div class="""">
<div class="""">Fabric: 100%��Acrylic</div>
<div class="""">Details:��All over Team Cozy embellishment</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>","Title","Default Title",318,672,16,"https://cdn.shopify.com/s/files/1/0865/3202/products/TCJacquardSock.jpg?v=1493835963",1,"lb"
"cozypatchcap_ivory","Cozy Patch Cap - Ivory","<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div link=""blue"" vlink=""purple"" class="""" lang=""EN-US"">
<div class=""WordSection1"">
<div class="""">
<div class="""">Fabric: 100% Cotton</div>
<div class="""">Details: Cozy patch��logo dad cap with an adjustable slider fastener.</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>","Title","Default Title",318,8,42,"https://cdn.shopify.com/s/files/1/0865/3202/products/CozyPatchHat_Ivory_Back.jpg?v=1483567361",1,"lb"
,,,,,,,,"https://cdn.shopify.com/s/files/1/0865/3202/products/CozyPatchHat_Ivory_Front.jpg?v=1483567361",2,
,,,,,,,,"https://cdn.shopify.com/s/files/1/0865/3202/products/CozyBaseHat_InsideTag_55c677c5-096c-46e6-856a-a120ba0867d4.jpg?v=1483567361",3,
"cozypatchcap_black","Cozy Patch Cap - Black","<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div link=""blue"" vlink=""purple"" class="""" lang=""EN-US"">
<div class=""WordSection1"">
<div class="""">
<div class="""">Fabric: 100% Cotton</div>
<div class="""">Details: Cozy patch��logo dad cap with an adjustable slider fastener.</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>","Title","Default Title",318,0,42,"https://cdn.shopify.com/s/files/1/0865/3202/products/CozyPatchHat_black_Back_a0bde06c-5548-4849-9453-148342dca8fd.jpg?v=1483567371",1,"lb"
,,,,,,,,"https://cdn.shopify.com/s/files/1/0865/3202/products/CozyPatchHat_Black_Front.jpg?v=1483567371",2,
,,,,,,,,"https://cdn.shopify.com/s/files/1/0865/3202/products/CozyBaseHat_InsideTag.jpg?v=1483567371",3,
"tc1609015_heather","Geometric Crewneck - Heather","<p>Fabric:��100% Cotton<br>Details: Printed geometric TC��logo on back with TEAM COZY print on sleeves</p>
<div></div>
<p>//*tab*//</p>
<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""260"">
<tbody>
<tr height=""15"">
<td class=""xl63"" height=""15"" width=""65"">Size</td>
<td class=""xl63"" width=""65"">Body Length</td>
<td class=""xl63"" width=""65"">Sleeve Length</td>
<td class=""xl63"" width=""65"">Chest Width</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">S</td>
<td align=""right"">27</td>
<td class=""xl64"" align=""right"">26</td>
<td align=""right"">20</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">M</td>
<td align=""right"">28</td>
<td class=""xl64"" align=""right"">26 3/4</td>
<td align=""right"">22</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">L</td>
<td align=""right"">29</td>
<td align=""right"">27 1/4</td>
<td align=""right"">24</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">XL</td>
<td align=""right"">30</td>
<td class=""xl64"" align=""right"">28 1/4</td>
<td align=""right"">26<br><br>
</td>
</tr>
</tbody>
</table>","Size","S",726,0,60,"https://cdn.shopify.com/s/files/1/0865/3202/products/GeometricTC_Heather_Back.jpg?v=1476403103",1,"lb"
"tc1609015_heather",,,,"M",726,0,60,"https://cdn.shopify.com/s/files/1/0865/3202/products/GeometricTC_Heather_Front.jpg?v=1476403106",2,"lb"
"tc1609015_heather",,,,"L",726,0,60,,,"lb"
"tc1609015_heather",,,,"XL",726,8,60,,,"lb"
"tc1609015_heather",,,,"XXL",726,5,60,,,"lb"
"tc1609015_black","Geometric Crewneck - Black","<p>Fabric:��100% Cotton<br>Details: Printed geometric TC��logo on back with TEAM COZY print on sleeves</p>
<p>��</p>
<p>//*tab*//</p>
<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""260"">
<tbody>
<tr height=""15"">
<td class=""xl63"" height=""15"" width=""65"">Size</td>
<td class=""xl63"" width=""65"">Body Length</td>
<td class=""xl63"" width=""65"">Sleeve Length</td>
<td class=""xl63"" width=""65"">Chest Width</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">S</td>
<td align=""right"">27</td>
<td class=""xl64"" align=""right"">26</td>
<td align=""right"">20</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">M</td>
<td align=""right"">28</td>
<td class=""xl64"" align=""right"">26 3/4</td>
<td align=""right"">22</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">L</td>
<td align=""right"">29</td>
<td align=""right"">27 1/4</td>
<td align=""right"">24</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">XL</td>
<td align=""right"">30</td>
<td class=""xl64"" align=""right"">28 1/4</td>
<td align=""right"">26<br><br>
</td>
</tr>
</tbody>
</table>","Size","S",726,0,60,"https://cdn.shopify.com/s/files/1/0865/3202/products/GeometricTC_Black_Back.jpg?v=1476403092",1,"lb"
"tc1609015_black",,,,"M",726,0,60,"https://cdn.shopify.com/s/files/1/0865/3202/products/GeometricTC_Black_Front.jpg?v=1476403119",2,"lb"
"tc1609015_black",,,,"L",726,0,60,,,"lb"
"tc1609015_black",,,,"XL",726,13,60,,,"lb"
"tc1609015_black",,,,"XXL",726,3,60,,,"lb"
"TC1609040_khaki","Cozy Box Crewneck - Khaki","<p>Fabric: 50% Cotton 50% Polyester<br>Details: Printed��COZY box logo on back</p>
<p>��</p>
<p>//*tab*//</p>
<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""260"">
<tbody>
<tr height=""15"">
<td class=""xl63"" height=""15"" width=""65"">Size</td>
<td class=""xl63"" width=""65"">Body Length</td>
<td class=""xl63"" width=""65"">Sleeve Length</td>
<td class=""xl63"" width=""65"">Chest Width</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">S</td>
<td align=""right"">27</td>
<td class=""xl64"" align=""right"">26</td>
<td align=""right"">20</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">M</td>
<td align=""right"">28</td>
<td class=""xl64"" align=""right"">26 3/4</td>
<td align=""right"">22</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">L</td>
<td align=""right"">29</td>
<td align=""right"">27 1/4</td>
<td align=""right"">24</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">XL</td>
<td align=""right"">30</td>
<td class=""xl64"" align=""right"">28 1/4</td>
<td align=""right"">26<br><br>
</td>
</tr>
</tbody>
</table>","Size","S",726,0,60,"https://cdn.shopify.com/s/files/1/0865/3202/products/CozyBoxCrew_Khaki_Back.jpg?v=1478826820",1,"lb"
"TC1609040_khaki",,,,"M",726,0,60,"https://cdn.shopify.com/s/files/1/0865/3202/products/CozyBoxCrew_Khaki_Front.jpg?v=1478826820",2,"lb"
"TC1609040_khaki",,,,"L",726,0,60,,,"lb"
"TC1609040_khaki",,,,"XL",726,0,60,,,"lb"
"TC1609040_khaki",,,,"XXL",726,0,60,,,"lb"
"TC1708021_white","Cozy Box Rubber Keychain - White","<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div link=""blue"" vlink=""purple"" class="""" lang=""EN-US"">
<div class=""WordSection1"">
<div class="""">
<div class="""">Fabric: 100% PVC Rubber</div>
<div class="""">Details:��Cozy Box Keychain. Measures at 2"" x 1""��</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>","Title","Default Title",91,3,10,"https://cdn.shopify.com/s/files/1/0865/3202/products/CozyBoxKeychain1.jpg?v=1474405254",1,"lb"
"tc1609012_heather","Team Cozy Logo Hoodie - Heather","<p>Fabric: 50% Cotton 50% Polyester<br>Details: Printed TC��box logo on back</p>
<p>��</p>
<p>//*tab*//</p>
<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""260"">
<tbody>
<tr height=""15"">
<td class=""xl63"" height=""15"" width=""65"">Size</td>
<td class=""xl63"" width=""65"">Body Length</td>
<td class=""xl63"" width=""65"">Sleeve Length</td>
<td class=""xl63"" width=""65"">Chest Width</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">S</td>
<td align=""right"">27</td>
<td class=""xl64"" align=""right"">26</td>
<td align=""right"">20</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">M</td>
<td align=""right"">28</td>
<td class=""xl64"" align=""right"">26 3/4</td>
<td align=""right"">22</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">L</td>
<td align=""right"">29</td>
<td align=""right"">27 1/4</td>
<td align=""right"">24</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">XL</td>
<td align=""right"">30</td>
<td class=""xl64"" align=""right"">28 1/4</td>
<td align=""right"">26<br><br>
</td>
</tr>
</tbody>
</table>","Size","S",726,0,68,"https://cdn.shopify.com/s/files/1/0865/3202/products/TCHoodieHtr.jpg?v=1474390722",1,"lb"
"tc1609012_heather",,,,"M",726,0,68,,,"lb"
"tc1609012_heather",,,,"L",726,4,68,,,"lb"
"tc1609012_heather",,,,"XL",726,0,68,,,"lb"
"tc1609012_heather",,,,"XXL",726,0,68,,,"lb"
"tc1609012_khaki","Team Cozy Logo Hoodie - Khaki","<p>Fabric: 50% Cotton 50% Polyester<br>Details: Printed TC��box logo on back</p>
<p>��</p>
<p>//*tab*//</p>
<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""260"">
<tbody>
<tr height=""15"">
<td class=""xl63"" height=""15"" width=""65"">Size</td>
<td class=""xl63"" width=""65"">Body Length</td>
<td class=""xl63"" width=""65"">Sleeve Length</td>
<td class=""xl63"" width=""65"">Chest Width</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">S</td>
<td align=""right"">27</td>
<td class=""xl64"" align=""right"">26</td>
<td align=""right"">20</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">M</td>
<td align=""right"">28</td>
<td class=""xl64"" align=""right"">26 3/4</td>
<td align=""right"">22</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">L</td>
<td align=""right"">29</td>
<td align=""right"">27 1/4</td>
<td align=""right"">24</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">XL</td>
<td align=""right"">30</td>
<td class=""xl64"" align=""right"">28 1/4</td>
<td align=""right"">26<br><br>
</td>
</tr>
</tbody>
</table>","Size","S",726,0,68,"https://cdn.shopify.com/s/files/1/0865/3202/products/Khaki_TC_Hoodie_9e04f15f-a7b1-4e45-b2d4-0ad06bfda0e8.jpg?v=1485996170",1,"lb"
"tc1609012_khaki",,,,"M",726,0,68,,,"lb"
"tc1609012_khaki",,,,"L",726,0,68,,,"lb"
"tc1609012_khaki",,,,"XL",726,0,68,,,"lb"
"tc1609012_khaki",,,,"XXL",726,0,68,,,"lb"
"TC1609040_heather","Cozy Box Crewneck - Heather","<p>Fabric: 50% Cotton 50% Polyester<br>Details: Printed��COZY box logo on back</p>
<p>//*tab*//</p>
<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""260"">
<tbody>
<tr height=""15"">
<td class=""xl63"" height=""15"" width=""65"">Size</td>
<td class=""xl63"" width=""65"">Body Length</td>
<td class=""xl63"" width=""65"">Sleeve Length</td>
<td class=""xl63"" width=""65"">Chest Width</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">S</td>
<td align=""right"">27</td>
<td class=""xl64"" align=""right"">26</td>
<td align=""right"">20</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">M</td>
<td align=""right"">28</td>
<td class=""xl64"" align=""right"">26 3/4</td>
<td align=""right"">22</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">L</td>
<td align=""right"">29</td>
<td align=""right"">27 1/4</td>
<td align=""right"">24</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">XL</td>
<td align=""right"">30</td>
<td class=""xl64"" align=""right"">28 1/4</td>
<td align=""right"">26<br><br>
</td>
</tr>
</tbody>
</table>","Size","S",726,0,60,"https://cdn.shopify.com/s/files/1/0865/3202/products/CozyCrewNeckHtr.jpg?v=1474331958",1,"lb"
"TC1609040_heather",,,,"M",726,0,60,,,"lb"
"TC1609040_heather",,,,"L",726,0,60,,,"lb"
"TC1609040_heather",,,,"XL",726,8,60,,,"lb"
"TC1609040_heather",,,,"XXL",726,3,60,,,"lb"
"TC1609040_black","Cozy Box Crewneck - Black","<p>Fabric: 50% Cotton 50% Polyester<br>Details: Printed��COZY box logo on back</p>
<p>��</p>
<p>//*tab*//</p>
<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""260"">
<tbody>
<tr height=""15"">
<td class=""xl63"" height=""15"" width=""65"">Size</td>
<td class=""xl63"" width=""65"">Body Length</td>
<td class=""xl63"" width=""65"">Sleeve Length</td>
<td class=""xl63"" width=""65"">Chest Width</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">S</td>
<td align=""right"">27</td>
<td class=""xl64"" align=""right"">26</td>
<td align=""right"">20</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">M</td>
<td align=""right"">28</td>
<td class=""xl64"" align=""right"">26 3/4</td>
<td align=""right"">22</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">L</td>
<td align=""right"">29</td>
<td align=""right"">27 1/4</td>
<td align=""right"">24</td>
</tr>
<tr height=""15"">
<td class=""xl63"" height=""15"">XL</td>
<td align=""right"">30</td>
<td class=""xl64"" align=""right"">28 1/4</td>
<td align=""right"">26<br><br>
</td>
</tr>
</tbody>
</table>","Size","S",726,0,60,"https://cdn.shopify.com/s/files/1/0865/3202/products/CozyCrewneckBlkYellow.jpg?v=1474331689",1,"lb"
"TC1609040_black",,,,"M",726,0,60,,,"lb"
"TC1609040_black",,,,"L",726,0,60,,,"lb"
"TC1609040_black",,,,"XL",726,11,60,,,"lb"
"TC1609040_black",,,,"XXL",726,1,60,,,"lb"
"tc1609004_darkgrey","Cozy Patch Beanie - Dark Grey","<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div link=""blue"" vlink=""purple"" class="""" lang=""EN-US"">
<div class=""WordSection1"">
<div class="""">
<div class="""">Fabric: 100%��Acrylic</div>
<div class="""">Details: Cuff beanie with embroidered ""COZY"" patch on front</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>","Title","Default Title",227,0,30,"https://cdn.shopify.com/s/files/1/0865/3202/products/IMG_8141.jpg?v=1474329412",1,"lb"
"tc1609003_black","Team Cozy Logo Beanie - Black","<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div class="""">
<div link=""blue"" vlink=""purple"" class="""" lang=""EN-US"">
<div class=""WordSection1"">
<div class="""">
<div class="""">Fabric: 100%��Acrylic</div>
<div class="""">Details: TC signature logo beanie��with��multi directional TC logo woven label</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>","Title","Default Title",227,51,28,"https://cdn.shopify.com/s/files/1/0865/3202/products/IMG_8139.jpg?v=1474324030",1,"lb"
