"Handle","Title","Body (HTML)","Vendor","Type","Tags","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","Google Shopping / MPN","Google Shopping / Age Group","Google Shopping / Gender","Google Shopping / Google Product Category","SEO Title","SEO Description","Google Shopping / AdWords Grouping","Google Shopping / AdWords Labels","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit","Variant Tax Code"
92,,,,,,,,"Medium",,"Black",,,"LFBALFUMI6-2",227,"shopify",0,"deny","manual",25,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-1992-2.jpg?v=1488869468",2,"92 LA Palm Trees - LA FAMILIA MMXIV",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-1992-1.jpg?v=1488869468","lb",
92,,,,,,,,"Large",,"Black",,,"LFBALFUMI6-3",227,"shopify",1,"deny","manual",25,,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-1992-1.jpg?v=1488869468","lb",
92,,,,,,,,"X-Large",,"Black",,,"LFBALFUMI6-4",227,"shopify",0,"deny","manual",25,,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-1992-1.jpg?v=1488869468","lb",
92,,,,,,,,"XX-Large",,"Black",,,"LFBALFUMI6-5",227,"shopify",0,"deny","manual",25,,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-1992-1.jpg?v=1488869468","lb",
"marble-100","Marble 100","<h6>Description</h6>
<p>Keep your style 100 with the dope new look of the Marble 100 t-shirt from La Familia. Stay comfortable thanks to the soft cotton construction and tagless collar lining of this white colorway that showcases a gold ""La Familia MMXIV 100"" marble graphic on the chest.</p>
<h6>Details</h6>
<p>100% cotton. Machine wash. Made in USA.</p>
<h6>Size Guide</h6>
<p><img src=""//cdn.shopify.com/s/files/1/0750/4121/files/Screen_Shot_2016-03-09_at_3.23.12_PM_large.png?3334696643035627985"" alt=""""></p>
<div><span></span></div>","LA FAMILIA MMXIV","GRAPHICTEES","all, game, kloop, lafamilia, LFMMXIV, ML051716, sale!, streetwear, thegame, under-20, Wholesale","FALSE","Size","Small","Color","White",,,"LFETTFXLAA-1",227,"shopify",0,"deny","manual",10,28,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-marble-100-1.jpg?v=1488870562",1,"Marble 100 - LA FAMILIA MMXIV","FALSE",,"adult","male","apparel & accessories > clothing",,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-marble-100-1.jpg?v=1488870562","lb",
"marble-100",,,,,,,,"Medium",,"White",,,"LFETTFXLAA-2",227,"shopify",0,"deny","manual",10,28,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-marble-100-2.jpg?v=1488870562",2,"Marble 100 - LA FAMILIA MMXIV",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-marble-100-1.jpg?v=1488870562","lb",
"marble-100",,,,,,,,"Large",,"White",,,"LFETTFXLAA-3",227,"shopify",0,"deny","manual",10,28,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-marble-100-3.jpg?v=1488870562",3,"Marble 100 - LA FAMILIA MMXIV",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-marble-100-1.jpg?v=1488870562","lb",
"marble-100",,,,,,,,"X-Large",,"White",,,"LFETTFXLAA-4",227,"shopify",0,"deny","manual",10,28,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-marble-100-1.jpg?v=1488870562","lb",
"marble-100",,,,,,,,"XX-Large",,"White",,,"LFETTFXLAA-5",227,"shopify",0,"deny","manual",10,28,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-marble-100-1.jpg?v=1488870562","lb",
"family-first-black","Family First Shirt","<h6>Description</h6>
Family First t-shirt from La Familia. Make a statement with the white ""Family First"" chest graphic plus a ""Family Isn't Always Blood"" text graphic on the right sleeve and La Familia text graphic on the lower back of a tagless black colorway.<br>
<h6>Details</h6>
100% cotton. Machine wash. Made in USA.<br>
<h6>Size Guide</h6>
<p><img src=""//cdn.shopify.com/s/files/1/0750/4121/files/Screen_Shot_2016-03-09_at_3.23.12_PM_large.png?3334696643035627985"" alt=""""></p>","LA FAMILIA MMXIV","GRAPHICTEES","20-40, all, fam, familia, game, lafamilia, LFMMXIV, ML051716, streetwear, thegame","TRUE","Size","Small","Color","Black",,,"LFKJQ2WT9N-1",227,"shopify",0,"deny","manual",25,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-family-first-1.jpg?v=1488870225",1,"Family First - LA FAMILIA MMXIV","FALSE",,"adult","male","apparel & accessories > clothing > shirts & tops","Family First Shirt | Order the Best Hip-Hop Apparel","At La Familia, we're all about family, friends, and crew. Flaunt your personal style with this fresh family first shirt. Place your order online today.",,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-family-first-1.jpg?v=1488870225","lb",
"family-first-black",,,,,,,,"Medium",,"Black",,,"LFKJQ2WT9N-2",227,"shopify",0,"deny","manual",25,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-family-first-2.jpg?v=1488870225",2,"Family First - LA FAMILIA MMXIV",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-family-first-1.jpg?v=1488870225","lb",
"family-first-black",,,,,,,,"Large",,"Black",,,"LFKJQ2WT9N-3",227,"shopify",0,"deny","manual",25,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-family-first-3.jpg?v=1488870226",3,"Family First - LA FAMILIA MMXIV",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-family-first-1.jpg?v=1488870225","lb",
"family-first-black",,,,,,,,"X-Large",,"Black",,,"LFKJQ2WT9N-4",227,"shopify",0,"deny","manual",25,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-family-first-4.jpg?v=1488870226",4,"Family First - LA FAMILIA MMXIV",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-family-first-1.jpg?v=1488870225","lb",
"family-first-black",,,,,,,,"XX-Large",,"Black",,,"LFKJQ2WT9N-5",227,"shopify",0,"deny","manual",25,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-family-first-5.jpg?v=1488870226",5,"Family First - LA FAMILIA MMXIV",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-family-first-1.jpg?v=1488870225","lb",
"trap-bracelet-white-silver","Trap Bracelet","<h6>Description</h6>
Trap bracelet in marble from La Familia. Features a white beads in a marble effect with a contrasting silver bead finished with the La Familia logo.<br>
<h6>Size</h6>
O/S Fits Most.","LA FAMILIA MMXIV","Bracelet","all, BRACELET, COMPTON, dontshoot, kloop, lafamilia, lax, LFMMXIV, loop, ML051716, streetwear, thegame, under-20","TRUE","Color","White/Silver",,,,,"LFD3GKYPIV-2",91,"shopify",0,"deny","manual",11.95,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/bracelet-trap-bracelet-1_f943892c-c70e-4fb1-aa85-81818a9b7d54.jpg?v=1488870743",1,"Trap Bracelet - LA FAMILIA MMXIV","FALSE",,"adult","male","apparel & accessories > jewelry > bracelets",,,"Bracelet","Bracelet","new","FALSE",,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/bracelet-trap-bracelet-1_f943892c-c70e-4fb1-aa85-81818a9b7d54.jpg?v=1488870743","lb",
"trap-bracelet-red-silver","Trap Bracelet","<h6>Description </h6>
<p>Trap bracelet in red and silver from La Familia. Features a white beads in a marble effect with a contrasting silver bead finished with the La Familia logo.</p>
<h6>Size</h6>
<p>O/S Fits Most.</p>","LA FAMILIA MMXIV","Bracelet","all, BRACELET, COMPTON, dontshoot, kloop, lafamilia, lax, LFMMXIV, loop, ML051716, streetwear, thegame, under-20","TRUE","Color","Red/Silver",,,,,"LFD3GKYPIV-1",91,"shopify",0,"deny","manual",11.95,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/bracelet-trap-bracelet-1.jpg?v=1488870742",1,"Trap Bracelet - LA FAMILIA MMXIV","FALSE",,"adult","male","apparel & accessories > jewelry > bracelets",,,"Bracelet","Bracelet","new","FALSE",,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/bracelet-trap-bracelet-1.jpg?v=1488870742","lb",
"paramedics-panacord-bracelet-red-white-blue","Paramedics Bracelet","Cord with reflective detailing and a metal finished hook and loop closure.","LA FAMILIA MMXIV","Bracelet","all, color-red-white-blue, familia, kloop, lafamilia, LFMMXIV, losangeles, losangles, ML051716, mula, op, under-20, W44","TRUE","Color","Red/White/Blue",,,,,"LFKTOCKYSG-3",91,"shopify",335,"deny","manual",11.95,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/bracelet-paramedics-bracelet-1_1be8ea3d-78d3-4afa-9312-cb60677648a2.jpg?v=1488870588",1,"Paramedics Bracelet - LA FAMILIA MMXIV","FALSE",,"adult","unisex","apparel & accessories > jewelry > bracelets",,,"Bracelet","Bracelet","new","FALSE",,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/bracelet-paramedics-bracelet-1_1be8ea3d-78d3-4afa-9312-cb60677648a2.jpg?v=1488870588","lb",
"paramedics-panacord-bracelet-white-black","Paramedics Bracelet","Cord with reflective detailing and a metal finished hook and loop closure.","LA FAMILIA MMXIV","Bracelet","all, color-white-black, familia, kloop, lafamilia, LFMMXIV, losangeles, losangles, ML051716, mula, op, under-20, W44","TRUE","Color","White/Black",,,,,"LFKTOCKYSG-2",91,"shopify",104,"deny","manual",11.95,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/bracelet-paramedics-bracelet-1_47f6a7ff-5f6e-4b75-92fa-1cf6ff3533f3.jpg?v=1488870587",1,"Paramedics Bracelet - LA FAMILIA MMXIV","FALSE",,"adult","unisex","apparel & accessories > jewelry > bracelets",,,"Bracelet","Bracelet","new","FALSE",,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/bracelet-paramedics-bracelet-1_47f6a7ff-5f6e-4b75-92fa-1cf6ff3533f3.jpg?v=1488870587","lb",
"paramedics-panacord-bracelet-red-black","Men's Black Cord Bracelet","Cord with reflective detailing and a metal finished hook and loop closure.","LA FAMILIA MMXIV","Bracelet","all, color-red-black, familia, kloop, lafamilia, LFMMXIV, losangeles, losangles, ML051716, mula, op, under-20, W44","TRUE","Color","Red/Black",,,,,"LFKTOCKYSG-1",91,"shopify",108,"deny","manual",11.95,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/bracelet-paramedics-bracelet-1.jpg?v=1488870586",1,"Paramedics Bracelet - LA FAMILIA MMXIV","FALSE",,"adult","unisex","apparel & accessories > jewelry > bracelets","Men's Black Cord Bracelet | Shop for Qualty Accessories","Tough and stylish, this paramedic's men's black cord bracelet is sure to be a favorite accessory. Check out our awesome apparel and accessories online.","Bracelet","Bracelet","new","FALSE",,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/bracelet-paramedics-bracelet-1.jpg?v=1488870586","lb",
"double-standard-basic-3","Double Standard Basic","<h6>Description</h6>
<p>Standard fit, featuring super soft poly-cotton blend, crew neck and short sleeves.</p>
<h6>Details</h6>
<p>52% combed and ring-spun cotton, 48% polyester, 40 single 3.6 oz.</p>
<h6>Size Guide</h6>
<p><img src=""//cdn.shopify.com/s/files/1/0750/4121/files/Screen_Shot_2016-03-09_at_3.23.12_PM_large.png?3531419164334462264"" alt=""""></p>
<div><span></span></div>","LA FAMILIA MMXIV","t-shirt","all, doublestandard, game, kloop, lafamilia, LFMMXIV, ML051716, streetwear, thegame, under-20, Wholesale","FALSE","Size","Small","Color","Red",,,"LFPGXMGHHN-16",227,"shopify",0,"deny","manual",19.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-double-standard-basic-1_f873b0f7-da01-4e4e-8166-ad5eff870be6.jpg?v=1488869893",1,"Double Standard Basic - LA FAMILIA MMXIV","FALSE",,"adult","male","apparel & accessories > clothing",,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-double-standard-basic-1_f873b0f7-da01-4e4e-8166-ad5eff870be6.jpg?v=1488869893","lb",
"double-standard-basic-3",,,,,,,,"Medium",,"Red",,,"LFPGXMGHHN-17",227,"shopify",0,"deny","manual",19.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-double-standard-basic-2_20d8c8d9-6671-41f7-9fd4-b1f2bd203b6f.jpg?v=1488869894",2,"Double Standard Basic - LA FAMILIA MMXIV",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-double-standard-basic-1_f873b0f7-da01-4e4e-8166-ad5eff870be6.jpg?v=1488869893","lb",
"double-standard-basic-3",,,,,,,,"Large",,"Red",,,"LFPGXMGHHN-18",227,"shopify",0,"deny","manual",19.99,,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-double-standard-basic-1_f873b0f7-da01-4e4e-8166-ad5eff870be6.jpg?v=1488869893","lb",
"double-standard-basic-3",,,,,,,,"X-Large",,"Red",,,"LFPGXMGHHN-19",227,"shopify",0,"deny","manual",19.99,,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-double-standard-basic-1_f873b0f7-da01-4e4e-8166-ad5eff870be6.jpg?v=1488869893","lb",
"double-standard-basic-3",,,,,,,,"XX-Large",,"Red",,,"LFPGXMGHHN-20",227,"shopify",0,"deny","manual",19.99,,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-double-standard-basic-1_f873b0f7-da01-4e4e-8166-ad5eff870be6.jpg?v=1488869893","lb",
"double-standard-basic-black","Plain Black Crew Neck Shirt","<h6>Description</h6>
<p>Standard fit, featuring super soft poly-cotton blend, crew neck and short sleeves.</p>
<h6>Details</h6>
<p>52% combed and ring-spun cotton, 48% polyester, 40 single 3.6 oz.</p>
<h6>Size Guide</h6>
<p><img src=""//cdn.shopify.com/s/files/1/0750/4121/files/Screen_Shot_2016-03-09_at_3.23.12_PM_large.png?3531419164334462264"" alt=""""></p>
<div><span></span></div>","LA FAMILIA MMXIV","t-shirt","all, color-black, doublestandard, game, kloop, lafamilia, LFMMXIV, ML051716, size-large, size-medium, size-x-large, size-xx-large, streetwear, thegame, under-20, Wholesale","TRUE","Size","Small","Color","Black",,,"LFPGXMGHHN-11",227,"shopify",0,"deny","manual",19.99,,"TRUE","TRUE",888236557266,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-double-standard-basic-1_ae0f271b-392d-4edb-9c06-201afea72fc7.jpg?v=1488869892",1,"Double Standard Basic - LA FAMILIA MMXIV","FALSE",,"adult","male","apparel & accessories > clothing","Plain Black Crew Neck Shirt | Order Apparel Online","Looking for some new staples for your wardrobe? This plain black crew neck shirt will never go out of style. Grab a bunch now so you're always prepared.",,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-double-standard-basic-1_ae0f271b-392d-4edb-9c06-201afea72fc7.jpg?v=1488869892","lb",
"double-standard-basic-black",,,,,,,,"Medium",,"Black",,,"LFPGXMGHHN-12",227,"shopify",11,"deny","manual",19.99,,"TRUE","TRUE",888236557273,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-double-standard-basic-2_8baf2001-0d02-469b-9ebe-d9513d236886.jpg?v=1488869892",2,"Double Standard Basic - LA FAMILIA MMXIV",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-double-standard-basic-1_ae0f271b-392d-4edb-9c06-201afea72fc7.jpg?v=1488869892","lb",
"double-standard-basic-black",,,,,,,,"Large",,"Black",,,"LFPGXMGHHN-13",227,"shopify",28,"deny","manual",19.99,,"TRUE","TRUE",888236557280,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-double-standard-basic-3_feb253e5-7142-4ce1-bcb8-8016543ef3e9.jpg?v=1488869893",3,"Double Standard Basic - LA FAMILIA MMXIV",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-double-standard-basic-1_ae0f271b-392d-4edb-9c06-201afea72fc7.jpg?v=1488869892","lb",
"double-standard-basic-black",,,,,,,,"X-Large",,"Black",,,"LFPGXMGHHN-14",227,"shopify",21,"deny","manual",19.99,,"TRUE","TRUE",888236557297,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-double-standard-basic-1_ae0f271b-392d-4edb-9c06-201afea72fc7.jpg?v=1488869892","lb",
"double-standard-basic-black",,,,,,,,"XX-Large",,"Black",,,"LFPGXMGHHN-15",227,"shopify",24,"deny","manual",19.99,,"TRUE","TRUE",888236557303,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-double-standard-basic-1_ae0f271b-392d-4edb-9c06-201afea72fc7.jpg?v=1488869892","lb",
"double-standard-basic","Double Standard Basic","<h6>Description</h6>
<p>Standard fit, featuring super soft poly-cotton blend, crew neck and short sleeves.</p>
<h6>Details</h6>
<p>52% combed and ring-spun cotton, 48% polyester, 40 single 3.6 oz.</p>
<h6>Size Guide</h6>
<p><img src=""//cdn.shopify.com/s/files/1/0750/4121/files/Screen_Shot_2016-03-09_at_3.23.12_PM_large.png?3531419164334462264"" alt=""""></p>
<div><span></span></div>","LA FAMILIA MMXIV","t-shirt","all, doublestandard, game, kloop, lafamilia, LFMMXIV, ML051716, streetwear, thegame, under-20, Wholesale","FALSE","Size","Small","Color","Asphalt",,,"LFPGXMGHHN-6",227,"shopify",0,"deny","manual",19.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-double-standard-basic-1_1c2f4103-d5b5-4112-8e03-4c4e27b8396e.jpg?v=1488869881",1,"Double Standard Basic - LA FAMILIA MMXIV","FALSE",,"adult","male","apparel & accessories > clothing",,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-double-standard-basic-1_1c2f4103-d5b5-4112-8e03-4c4e27b8396e.jpg?v=1488869881","lb",
"double-standard-basic",,,,,,,,"Medium",,"Asphalt",,,"LFPGXMGHHN-7",227,"shopify",0,"deny","manual",19.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-double-standard-basic-2_372653de-6d7a-47c1-8e15-294c992cd8fa.jpg?v=1488869881",2,"Double Standard Basic - LA FAMILIA MMXIV",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-double-standard-basic-1_1c2f4103-d5b5-4112-8e03-4c4e27b8396e.jpg?v=1488869881","lb",
"double-standard-basic",,,,,,,,"Large",,"Asphalt",,,"LFPGXMGHHN-8",227,"shopify",0,"deny","manual",19.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-double-standard-basic-3_2593516f-65ff-4944-9581-6c5f399a4902.jpg?v=1488869882",3,"Double Standard Basic - LA FAMILIA MMXIV",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-double-standard-basic-1_1c2f4103-d5b5-4112-8e03-4c4e27b8396e.jpg?v=1488869881","lb",
"double-standard-basic",,,,,,,,"X-Large",,"Asphalt",,,"LFPGXMGHHN-9",227,"shopify",0,"deny","manual",19.99,,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-double-standard-basic-1_1c2f4103-d5b5-4112-8e03-4c4e27b8396e.jpg?v=1488869881","lb",
"double-standard-basic",,,,,,,,"XX-Large",,"Asphalt",,,"LFPGXMGHHN-10",227,"shopify",0,"deny","manual",19.99,,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/t-shirt-double-standard-basic-1_1c2f4103-d5b5-4112-8e03-4c4e27b8396e.jpg?v=1488869881","lb",
"everyday-tee-2","Everyday Tee","<h6 style=""text-align: left;"">Description</h6>
<p>Front biker ribbed tee</p>
<h6 style=""text-align: left;"">Details</h6>
<p style=""text-align: left;"">180 GSM Combed Cotton. Midweight soft combed cotton</p>
<h6 style=""text-align: left;"">Size Guide</h6>
<p style=""text-align: left;""><img src=""//cdn.shopify.com/s/files/1/0750/4121/files/Screen_Shot_2016-03-09_at_3.23.12_PM_large.png?3334696643035627985"" alt=""""></p>
<div style=""text-align: left;""></div>
<div style=""text-align: left;""></div>
<div style=""text-align: left;""></div>","LA FAMILIA MMXIV","Custom Tee","all, color-wheat, COMPTON, lafamilia, LFMMXIV, losangles, madeinlosangeles, maysale, ML051716, size-medium, streetwear, thegame, under-20, varsity, Wholesale","FALSE","Size","Small","Color","Wheat",,,"LFG9AU6R0V-11",227,"shopify",0,"deny","manual",17.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/custom-tee-everyday-tee-1_81597842-e707-4458-99b5-6e6dbed5d7bc.jpg?v=1488870140",1,"Everyday Tee - LA FAMILIA MMXIV","FALSE",,"adult","male","apparel & accessories > clothing > shirts & tops",,,"Custom Tee","Custom Tee","new","FALSE",,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/custom-tee-everyday-tee-1_81597842-e707-4458-99b5-6e6dbed5d7bc.jpg?v=1488870140","lb",
"everyday-tee-2",,,,,,,,"Medium",,"Wheat",,,"LFG9AU6R0V-12",227,"shopify",1,"deny","manual",17.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/custom-tee-everyday-tee-2_960d4121-57d3-403a-b314-adb1d29155af.jpg?v=1488870141",2,"Everyday Tee - LA FAMILIA MMXIV",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/custom-tee-everyday-tee-1_81597842-e707-4458-99b5-6e6dbed5d7bc.jpg?v=1488870140","lb",
"everyday-tee-2",,,,,,,,"Large",,"Wheat",,,"LFG9AU6R0V-13",227,"shopify",0,"deny","manual",17.99,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/custom-tee-everyday-tee-3_7f76f8e7-3d46-493d-b642-74b1a3d639d8.jpg?v=1488870141",3,"Everyday Tee - LA FAMILIA MMXIV",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/custom-tee-everyday-tee-1_81597842-e707-4458-99b5-6e6dbed5d7bc.jpg?v=1488870140","lb",
"everyday-tee-2",,,,,,,,"X-Large",,"Wheat",,,"LFG9AU6R0V-14",227,"shopify",0,"deny","manual",17.99,,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/custom-tee-everyday-tee-1_81597842-e707-4458-99b5-6e6dbed5d7bc.jpg?v=1488870140","lb",
"everyday-tee-2",,,,,,,,"XX-Large",,"Wheat",,,"LFG9AU6R0V-15",227,"shopify",0,"deny","manual",17.99,,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/custom-tee-everyday-tee-1_81597842-e707-4458-99b5-6e6dbed5d7bc.jpg?v=1488870140","lb",
"everyday-tee-1","Everyday Tee","<h6 style=""text-align: left;"">Description </h6>
<p>Front biker ribbed tee</p>
<h6 style=""text-align: left;"">Details</h6>
<p style=""text-align: left;"">180 GSM Combed Cotton. Midweight soft combed cotton</p>
<h6 style=""text-align: left;"">Size Guide</h6>
<p style=""text-align: left;""><img src=""//cdn.shopify.com/s/files/1/0750/4121/files/Screen_Shot_2016-03-09_at_3.23.12_PM_large.png?18032521924471289602"" alt=""""></p>
<div style=""text-align: left;""></div>
<div style=""text-align: left;""></div>
<div style=""text-align: left;""></div>","LA FAMILIA MMXIV","Custom Tee","20-40, all, color-grey, COMPTON, lafamilia, LFMMXIV, losangles, madeinlosangeles, ML051716, size-large, size-small, streetwear, thegame, varsity, Wholesale","FALSE","Size","Small","Color","Grey",,,"LFG9AU6R0V-6",227,"shopify",2,"deny","manual",36,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/custom-tee-everyday-tee-1_b146c924-0df1-4637-84f4-2579c44406df.jpg?v=1488870137",1,"Everyday Tee - LA FAMILIA MMXIV","FALSE",,"adult","male","apparel & accessories > clothing > shirts & tops",,,"Custom Tee","Custom Tee","new","FALSE",,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/custom-tee-everyday-tee-1_b146c924-0df1-4637-84f4-2579c44406df.jpg?v=1488870137","lb",
"everyday-tee-1",,,,,,,,"Medium",,"Grey",,,"LFG9AU6R0V-7",227,"shopify",0,"deny","manual",36,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/custom-tee-everyday-tee-2_35e687bd-d924-41d5-8a3f-9fdbf7e25a5f.jpg?v=1488870138",2,"Everyday Tee - LA FAMILIA MMXIV",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/custom-tee-everyday-tee-1_b146c924-0df1-4637-84f4-2579c44406df.jpg?v=1488870137","lb",
"everyday-tee-1",,,,,,,,"Large",,"Grey",,,"LFG9AU6R0V-8",227,"shopify",3,"deny","manual",36,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/custom-tee-everyday-tee-3_702a612c-814f-4340-96fa-aaa44ce53ac7.jpg?v=1488870138",3,"Everyday Tee - LA FAMILIA MMXIV",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/custom-tee-everyday-tee-1_b146c924-0df1-4637-84f4-2579c44406df.jpg?v=1488870137","lb",
"everyday-tee-1",,,,,,,,"X-Large",,"Grey",,,"LFG9AU6R0V-9",227,"shopify",0,"deny","manual",36,,"TRUE","TRUE",,"https://cdn.shopify.com/s/files/1/0750/4121/products/custom-tee-everyday-tee-4_21336728-09b7-416d-8940-3767e4e8a0a1.jpg?v=1488870138",4,"Everyday Tee - LA FAMILIA MMXIV",,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0750/4121/products/custom-tee-everyday-tee-1_b146c924-0df1-4637-84f4-2579c44406df.jpg?v=1488870137","lb",
